store,offset,size,label,source
IntelSetup,0x9AD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9AE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9AF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9B9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9BF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9C0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9C1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9C2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9C3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9C4,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA1D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA1E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA1F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA20,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA21,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA22,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA23,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA24,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA25,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA26,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA27,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA28,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA29,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA2F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA30,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA31,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA32,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA33,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA34,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA35,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA36,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA37,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA38,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA39,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA3F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA40,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA41,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA42,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA43,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA44,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA45,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA46,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA47,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA48,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA49,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA4F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA50,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA51,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA52,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA53,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA54,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA55,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA56,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA57,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA58,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA59,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA5A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA5B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA5C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA5D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA5E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA8B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA8C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA8D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA8E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA8F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA90,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA91,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA92,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA93,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA94,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA95,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA96,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA97,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA98,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA99,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA9F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAA0,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAF9,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFA,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFB,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFC,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFD,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFE,1,Intel Ref.code setup hide,Platform
IntelSetup,0xAFF,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB00,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB01,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB02,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB03,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB04,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB05,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB06,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB07,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB08,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB09,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB10,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB11,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB12,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB13,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB14,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB15,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB16,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB17,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB18,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB19,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB1F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB20,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB21,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB22,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB23,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB24,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB25,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB26,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB27,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB28,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB29,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB2F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB30,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB31,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB32,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB33,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB34,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB35,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB36,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB37,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB38,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB39,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB3A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB3D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB3E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB3F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB40,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB41,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB42,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB43,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB44,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB45,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB46,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB47,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB48,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB49,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB4F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB50,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB51,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBB1,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBB2,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC21,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC22,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC23,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC24,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC25,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC26,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC27,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC28,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC29,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC2F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC30,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC31,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC32,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC33,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC34,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC35,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC36,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC37,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC38,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC39,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC3F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC40,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC41,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC42,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC43,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC44,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC45,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC46,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC47,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC48,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC49,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC4A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC4B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC4C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11CF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11DE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11DF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1211,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1212,2,Intel Ref.code setup hide,Platform
IntelSetup,0x1214,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1215,2,Intel Ref.code setup hide,Platform
IntelSetup,0x1217,1,Intel Ref.code setup hide,Platform
IntelSetup,0x121B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x121C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x121E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1221,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1222,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1225,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1227,1,Intel Ref.code setup hide,Platform
IntelSetup,0x122F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1252,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1253,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1254,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1255,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1258,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1283,1,Intel Ref.code setup hide,Platform
IntelSetup,0x4E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x5C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x7B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xA7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1344,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1346,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1359,1,Intel Ref.code setup hide,Platform
IntelSetup,0x13D9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11C2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11BA,1,Publish SRAT,Platform
IntelSetup,0x2DC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B9,1,SRAT CPU Hot Plug,Platform
IntelSetup,0x11B2,1,SLIT One Hop Value,Platform
IntelSetup,0x51,1,EFI INT10 workaround,Platform
IntelSetup,0x1341,1,InvalidId,Platform
IntelSetup,0x2F0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2EF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x124C,1,Periodic RCOMP Type,Platform
Setup,0x3,1,Reset NVRAM,ReFlash
Setup,0x4,1,Boot Block Update,ReFlash
Setup,0x46,4,Spread Spectrum Control,Setup
Setup,0x4E,4,Processor Graphics Clock,Setup
Setup,0x33,1,CPU Upgrade,Setup
Setup,0x36,4,CPU Frequency,Setup
Setup,0xFB,1,Extreme Memory Profile(X.M.P.),Setup
Setup,0xFE,2,Memory Frequency(MHz),Setup
Setup,0x85,1,Non-K OC,Setup
Setup,0x86,1,K OC,Setup
Setup,0x87,1,CPU PLL Selection,Setup
Setup,0x88,1,Filter PLL Level,Setup
Setup,0x8F,2,BDX PLL Trim,Setup
Setup,0x91,1,AVX Offset,Setup
Setup,0x89,4,Uncore Frequency,Setup
Setup,0x55,2,Turbo Ratio (1-Core Active),Setup
Setup,0x57,2,Turbo Ratio (2 Cores Active),Setup
Setup,0x59,2,Turbo Ratio (3 Cores Active),Setup
Setup,0x5B,2,Turbo Ratio (4 Cores Active),Setup
Setup,0x5D,2,Turbo Ratio (5 Cores Active),Setup
Setup,0x5F,2,Turbo Ratio (6 Cores Active),Setup
Setup,0x61,2,Turbo Ratio (7 Cores Active),Setup
Setup,0x63,2,Turbo Ratio (8 Cores Active),Setup
Setup,0x65,2,Turbo Ratio (9 Cores Active),Setup
Setup,0x67,2,Turbo Ratio (10 Cores Active),Setup
Setup,0x69,2,Turbo Ratio (11 Cores Active),Setup
Setup,0x6B,2,Turbo Ratio (12 Cores Active),Setup
Setup,0x6D,2,Turbo Ratio (13 Cores Active),Setup
Setup,0x6F,2,Turbo Ratio (14 Cores Active),Setup
Setup,0x71,2,Turbo Ratio (15 Cores Active),Setup
Setup,0x73,2,Turbo Ratio (16 Cores Active),Setup
Setup,0x75,2,Turbo Ratio (17 Cores Active),Setup
Setup,0x77,2,Turbo Ratio (18 Cores Active),Setup
Setup,0x79,2,Turbo Ratio (19 Cores Active),Setup
Setup,0x7B,2,Turbo Ratio (20 Cores Active),Setup
Setup,0x7D,2,Turbo Ratio (21 Cores Active),Setup
Setup,0x7F,2,Turbo Ratio (22 Cores Active),Setup
Setup,0x81,2,Turbo Ratio (23 Cores Active),Setup
Setup,0x83,2,Turbo Ratio (24 Cores Active),Setup
Setup,0xA8,1,Active Cores Control,Setup
Setup,0xB1,1,Active Core 0,Setup
Setup,0xB2,1,Active Core 1,Setup
Setup,0xB3,1,Active Core 2,Setup
Setup,0xB4,1,Active Core 3,Setup
Setup,0xB5,1,Active Core 4,Setup
Setup,0xB6,1,Active Core 5,Setup
Setup,0xB7,1,Active Core 6,Setup
Setup,0xB8,1,Active Core 7,Setup
Setup,0xB9,1,Active Core 8,Setup
Setup,0xBA,1,Active Core 9,Setup
Setup,0xBB,1,Active Core 10,Setup
Setup,0xBC,1,Active Core 11,Setup
Setup,0xBD,1,Active Core 12,Setup
Setup,0xBE,1,Active Core 13,Setup
Setup,0xBF,1,Active Core 14,Setup
Setup,0xC0,1,Active Core 15,Setup
Setup,0xC1,1,Active Core 16,Setup
Setup,0xC2,1,Active Core 17,Setup
Setup,0xC3,1,Active Core 18,Setup
Setup,0xC4,1,Active Core 19,Setup
Setup,0xC5,1,Active Core 20,Setup
Setup,0xC6,1,Active Core 21,Setup
Setup,0xC7,1,Active Core 22,Setup
Setup,0xC8,1,Active Core 23,Setup
Setup,0xC9,1,Active Core 24,Setup
Setup,0xA6,1,Intel(R) Turbo Boost Max Technology 3.0,Setup
Setup,0xCA,1,Turbo Per Core Limit Control,Setup
Setup,0xCB,2,Turbo Core 1 Ratio Limit,Setup
Setup,0xCD,2,Turbo Core 2 Ratio Limit,Setup
Setup,0xCF,2,Turbo Core 3 Ratio Limit,Setup
Setup,0xD1,2,Turbo Core 4 Ratio Limit,Setup
Setup,0xD3,2,Turbo Core 5 Ratio Limit,Setup
Setup,0xD5,2,Turbo Core 6 Ratio Limit,Setup
Setup,0xD7,2,Turbo Core 7 Ratio Limit,Setup
Setup,0xD9,2,Turbo Core 8 Ratio Limit,Setup
Setup,0xDB,2,Turbo Core 9 Ratio Limit,Setup
Setup,0xDD,2,Turbo Core 10 Ratio Limit,Setup
Setup,0xDF,2,Turbo Core 11 Ratio Limit,Setup
Setup,0xE1,2,Turbo Core 12 Ratio Limit,Setup
Setup,0xE3,2,Turbo Core 13 Ratio Limit,Setup
Setup,0xE5,2,Turbo Core 14 Ratio Limit,Setup
Setup,0xE7,2,Turbo Core 15 Ratio Limit,Setup
Setup,0xE9,2,Turbo Core 16 Ratio Limit,Setup
Setup,0xEB,2,Turbo Core 17 Ratio Limit,Setup
Setup,0xED,2,Turbo Core 18 Ratio Limit,Setup
Setup,0xEF,2,Turbo Core 19 Ratio Limit,Setup
Setup,0xF1,2,Turbo Core 20 Ratio Limit,Setup
Setup,0xF3,2,Turbo Core 21 Ratio Limit,Setup
Setup,0xF5,2,Turbo Core 22 Ratio Limit,Setup
Setup,0xF7,2,Turbo Core 23 Ratio Limit,Setup
Setup,0xF9,2,Turbo Core 24 Ratio Limit,Setup
Setup,0xA9,1,Hyper-Threading Technology,Setup
Setup,0xAB,1,C3 State Support,Setup
Setup,0xAC,1,C6/C7 State Support,Setup
Setup,0xAF,1,Bi-Directional PROCHOT,Setup
Setup,0x101,1,Memory Boot Mode,Setup
Setup,0x105,4,Profile DDR Voltage,Setup
Setup,0x10D,1,Channel Interleaving,Setup
Setup,0x10E,1,Rank Interleaving,Setup
Setup,0x10F,2,CAS Latency,Setup
Setup,0x111,2,tRCD,Setup
Setup,0x113,2,tRP,Setup
Setup,0x115,2,tRAS,Setup
Setup,0x117,2,tRC,Setup
